label,molecule
680.0,CC1(C)C(/C=C/C=C/C=C2N(CCCCCC(O)=O)C(C=CC3=C4C=CC=C3)=C4C/2(C)C)=[N+](CCCCNC(C5=CC(N(CCS(=O)(O)=O)CCS(=O)([O-])=O)=CC(NCCS(=O)(O)=O)=C5)=O)C6=C1C(C=CC=C7)=C7C=C6
802.0,CC1(C)C(/C=C/C(CCC/2)=C(SCCC(O)=O)C2=C\C=C3N(CCCS(=O)(O)=O)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCS(=O)([O-])=O)C5=C1C=CC=C5
777.0,CC1(C)C(/C=C/C(CCC/2)=C(SCCC(O)=O)C2=C\C=C3N(CCCS(=O)(O)=O)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCS(=O)([O-])=O)C5=C1C=CC=C5
640.0,CC(N(CCC1=NC=CC=C1)C2=C(CCC/C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)/C=C/C5=[N+](CCC)C6=C(C=CC=C6)C5)=O.[I-]
640.0,CC(N(CCCOC)C1=C(CCC/C1=C\C=C2N(CCC)C(C=CC=C3)=C3C\2(C)C)/C=C/C4=[N+](CCC)C5=C(C=CC=C5)C4)=O
635.0,CC(N(CCN1CCCCC1)C2=C(CCC/C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)/C=C/C5=[N+](CCC)C6=C(C=CC=C6)C5)=O.[I-]
640.0,CC(N(CC)C1=C(CCC/C1=C\C=C2N(CCC)C(C=CC=C3)=C3C\2(C)C)/C=C/C4=[N+](CCC)C5=C(C=CC=C5)C4)=O.[I-]
779.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(C)C(C=CC=C4)=C4C\3(C)C)=[N+](C)C5=C1C=CC=C5
780.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC=C4)=C4C\3(C)C)=[N+](CC)C5=C1C=CC=C5
785.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5
785.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCO)C(C=CC=C4)=C4C\3(C)C)=[N+](CCO)C5=C1C=CC=C5
785.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCCCCC(O)=O)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCCCC(O)=O)C5=C1C=CC=C5
435.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=CC=CC=C5S4.[I-]
423.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=CC=CC=C5S4.[I-]
384.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=CC=CC=C5S4.[I-]
764.0,CC1(C)C(/C=C/C=C/C=C/C=C2C(C)(C)C(C=CC=C3)=C3N\2CCCC)=[N+](CCCC)C4=C1C=CC=C4
769.0,CC1(C)C(/C=C/C=C/C=C/C=C2C(C)(C)C(C=CC=C3)=C3N\2CCCC)=[N+](CCCC)C4=C1C=C(O)C=C4
774.0,CC1(C)C(/C=C/C=C/C=C/C=C2C(C)(C)C(C=CC=C3)=C3N\2CCCC)=[N+](CCCC)C4=C1C=C(I)C=C4
781.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5.[I-]
782.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCO)C(C=CC=C4)=C4C\3(C)C)=[N+](CCO)C5=C1C=CC=C5.[I-]
785.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCCC(O)=O)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCC(O)=O)C5=C1C=CC=C5.[I-]
818.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(C)C(C=CC4=C5C=CC=C4)=C5C\3(C)C)=[N+](C)C6=C1C(C=CC=C7)=C7C=C6.[I-]
820.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC4=C5C=CC=C4)=C5C\3(C)C)=[N+](CC)C6=C1C(C=CC=C7)=C7C=C6.[I-]
823.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCCC)C(C=CC4=C5C=CC=C4)=C5C\3(C)C)=[N+](CCCC)C6=C1C(C=CC=C7)=C7C=C6.[I-]
781.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCC(C)C)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC(C)C)C5=C1C=CC=C5
804.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(C)C(C=CC(/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C4)=C4C\3(C)C)=[N+](C)C5=C1C=C(/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C5
883.0,CCN(CC)C1=CC2[O+]=C(C(CCC/3)=C(OC4=CC=C(C(O)=O)C=C4)C2C=C1)C3=C\C(CCC5)=C6C5=CC(C=CC(N(CC)CC)=C7)=C7O6.O=Cl(=O)([O-])=O
981.0,CCN(CC)C1=CC2[O+]=C(C(CCC/3)=CC2C=C1)C3=C\C=C\C(CCC4)=C5C4=CC(C=CC(N(CC)CC)=C6)=C6O5.O=Cl(=O)([O-])=O
1089.0,CCN(CC)C1=CC2[O+]=C(C(CCC/3)=CC2C=C1)C3=C\C=C\C=C\C(CCC4)=C5C4=CC(C=CC(N(CC)CC)=C6)=C6O5.O=Cl(=O)([O-])=O
693.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-]
684.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-]
682.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-]
683.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-]
686.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-]
695.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CCCC)=[N+](CCCC)C5=CC=C6C(C=CC=C6)=C51.[I-]
684.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CCCC)=[N+](CCCC)C5=CC=C6C(C=CC=C6)=C51.[I-]
681.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CCCC)=[N+](CCCC)C5=CC=C6C(C=CC=C6)=C51.[I-]
685.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CCCC)=[N+](CCCC)C5=CC=C6C(C=CC=C6)=C51.[I-]
686.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CCCC)=[N+](CCCC)C5=CC=C6C(C=CC=C6)=C51.[I-]
699.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-]
685.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-]
685.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-]
688.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-]
682.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-]
689.0,CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC(Br)=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC(Br)=C6)=C51.[I-]
761.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(CCCCS(=O)(O[K])=O)C(C=CC(C(O)=O)=C3)=C3C/2(C)C)=[N+](CC)C4=C1C5=C(C=C4)C(S(=O)(O[K])=O)=CC(S(=O)([O-])=O)=C5
750.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(CCCCS(=O)(O[K])=O)C(C=CC(C(O)=O)=C3)=C3C/2(C)C)=[N+](CCCCS(=O)([O-])=O)C4=C1C5=C(C=C4)C=C(S(=O)(O[K])=O)C=C5
778.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC(S(=O)(O)=O)=C4)=C4C\3(C)C)=[N+](CC)C5=CC=C(S(=O)([O-])=O)C=C51
785.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC(S(=O)(O)=O)=C4)=C4C\3(C)C)=[N+](CC)C5=CC=C(S(=O)([O-])=O)C=C51
801.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC(S(=O)(O)=O)=C4)=C4C\3(C)C)=[N+](CC)C5=CC=C(S(=O)([O-])=O)C=C51
805.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC(S(=O)(O)=O)=C4)=C4C\3(C)C)=[N+](CC)C5=CC=C(S(=O)([O-])=O)C=C51
783.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC4=CC=CC=C4)C(C=CC(S(=O)(O)=O)=C5)=C5C\3(C)C)=[N+](CC6=CC=CC=C6)C7=CC=C(S(=O)([O-])=O)C=C71
796.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC4=CC=CC=C4)C(C=CC(S(=O)(O)=O)=C5)=C5C\3(C)C)=[N+](CC6=CC=CC=C6)C7=CC=C(S(=O)([O-])=O)C=C71
811.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC4=CC=CC=C4)C(C=CC(S(=O)(O)=O)=C5)=C5C\3(C)C)=[N+](CC6=CC=CC=C6)C7=CC=C(S(=O)([O-])=O)C=C71
686.0,CC1(C)C(/C=C/C(CCC/2)=C(NC3=CC=C(OC)C=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
689.0,CC1(C)C(/C=C/C(CCC/2)=C(NC3=CC=C(OC)C=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
694.0,CC1(C)C(/C=C/C(CCC/2)=C(NC3=CC=C(OC)C=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
712.0,CC1(C)C(/C=C/C(CCC/2)=C(NC3=CC=C(OC)C=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
795.0,CC1(C)C(/C=C/C(CCC/2)=C(SCC(O)=O)C2=C\C=C3N(CC4=CC=CC=C4)C(C=CC(S(=O)(O)=O)=C5)=C5C\3(C)C)=[N+](CC6=CC=CC=C6)C7=CC=C(S(=O)([O-])=O)C=C71
804.0,CC1(C)C(/C=C/C(CCC/2)=C(SCC(O)=O)C2=C\C=C3N(CC4=CC=CC=C4)C(C=CC(S(=O)(O)=O)=C5)=C5C\3(C)C)=[N+](CC6=CC=CC=C6)C7=CC=C(S(=O)([O-])=O)C=C71
815.0,CC1(C)C(/C=C/C(CCC/2)=C(SCC(O)=O)C2=C\C=C3N(CC4=CC=CC=C4)C(C=CC(S(=O)(O)=O)=C5)=C5C\3(C)C)=[N+](CC6=CC=CC=C6)C7=CC=C(S(=O)([O-])=O)C=C71
794.0,CC1(C)C(/C=C/C(CCC/2)=C(SC3=CC=CC=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
795.0,CC1(C)C(/C=C/C(CCC/2)=C(SC3=CC=C(N)C=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
798.0,CC1(C)C(/C=C/C(CCC/2)=C(SC3=CC=C(NC(C)=O)C=C3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=CC=C(S(=O)([O-])=O)C=C81
783.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(CCCCS(=O)(O[Na])=O)C(C=CC3=C4C=CC=C3)=C4C\2(C)C)=[N+](CCCCS(=O)([O-])=O)C5=CC=C6C(C=CC=C6)=C51
818.0,CC1(C)C(/C=C/C2=C(Cl)/C(CCC2)=C/C=C3N(CCCCS(=O)(O[Na])=O)C(C=CC4=C5C=CC=C4)=C5C\3(C)C)=[N+](CCCCS(=O)([O-])=O)C6=CC=C7C(C=CC=C7)=C61
777.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(C)C(C=CC3=C4C=CC=C3)=C4C\2(C)C)=[N+](C)C5=CC=C6C(C=CC=C6)=C51.O=Cl(=O)([O-])=O
815.0,CC1(C)C(/C=C/C2=C(Cl)/C(CCC2)=C/C=C3N(C)C(C=CC4=C5C=CC=C4)=C5C\3(C)C)=[N+](C)C6=CC=C7C(C=CC=C7)=C61.O=Cl(=O)([O-])=O
620.0,CN(C)C1=CC=C(/C=C/C=C/C2=[N+](CC)C3=C(C=CC=C3)S2)C=C1
636.0,CN(C)C1=CC=C(/C=C/C=C/C2=[N+](CC3=CC=CC=C3)C4=C(C=CC=C4)S2)C=C1
541.0,CN(C)C1=CC=C(/C=C/C=C/C2=[N+](CC3=CC=CC=C3)C4=C(C=CC=C4)S2)C=C1
838.0,CC1=C(C=C(OC)C=C2)N2C(/C=C/C=C/C=C3[N+]4=CC=C(OC)C=C4C(C)=C/3C5=CC=CC=C5)=C1C6=CC=CC=C6
823.0,CC1=C(C=C(OC)C=C2)N2C(/C=C/C=C/C=C3[N+]4=CC=C(OC)C=C4C(C)=C/3C5=CC=CC=C5)=C1C6=CC=CC=C6
797.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(CCCCS(=O)([O-])=O)C(C=CC3=C4C=CC=C3)=C4C\2(C)C)=[N+](CCCCS(=O)([O-])=O)C5=C1C(C=CC=C6)=C6C=C5.[Na+]
410.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC=C5.[I-]
415.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC=C5.[I-]
409.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC=C5.[I-]
403.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC=C5.[I-]
417.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC(C(C)(C)C)=C5.[I-]
418.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC(C(C)(C)C)=C5.[I-]
420.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=C(O4)C=CC(C(C)(C)C)=C5.[I-]
443.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3C2(C)C)C=C(C)C=C1C4=NC5=C(O4)C=CC=C5.[I-]
443.0,OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3C2(C)C)C=C(C)C=C1C4=NC5=C(O4)C=CC=C5.[I-]
688.0,CC1(C)C(/C=C/C=C/C=C2N(CCCCCC(O)=O)C(C=C(C=CC=C3)C3=C4)=C4C/2(C)C)=[N+](CCCS(=O)([O-])=O)C5=CC=C6C(C=CC=C6)=C51
679.0,CC1(C)C(/C=C/C=C/C=C2N(CCCCCC(NCC(S(=O)(O)=O)C(NCC(S(=O)(O)=O)C(O)=O)=O)=O)C(C=C(C=CC=C3)C3=C4)=C4C/2(C)C)=[N+](CCCS(=O)([O-])=O)C5=CC=C6C(C=CC=C6)=C51
1046.0,ClC1=C(CCC/C1=C\C=C2N(CCCCS(=O)([O-])=O)C3=CC=CC4=CC=CC\2=C34)/C=C/C5=[N+](CCCCS(=O)([O-])=O)C6=CC=CC7=CC=CC5=C67.[Na+]
1039.0,ClC1=C(CCC/C1=C\C=C2N(CCCCS(=O)([O-])=O)C3=CC=CC4=CC=CC\2=C34)/C=C/C5=[N+](CCCCS(=O)([O-])=O)C6=CC=CC7=CC=CC5=C67.[Na+]
1041.0,ClC(/C(CC1)=C/C=C(C2=C(C3=CC=CC=C3)N(CCCCS(=O)([O-])=O)C4=CC=CC=C24)\C5=C(C6=CC=CC=C6)N(CCCCS(=O)([O-])=O)C7=C5C=CC=C7)=C1/C=C/C(C8=C(C9=CC=CC=C9)N(CCCCS(=O)([O-])=O)C%10=C8C=CC=C%10)=C%11C(C=CC=C%12)=C%12[N+](CCCCS(=O)([O-])=O)=C/%11C%13=CC=CC=C%13.[Na+].[Na+].[Na+]
1021.0,ClC(/C(CCC1)=C/C=C(C2=C(C3=CC=CC=C3)N(CCCCS(=O)([O-])=O)C4=CC=CC=C24)\C5=C(C6=CC=CC=C6)N(CCCCS(=O)([O-])=O)C7=C5C=CC=C7)=C1/C=C/C(C8=C(C9=CC=CC=C9)N(CCCCS(=O)([O-])=O)C%10=C8C=CC=C%10)=C%11C(C=CC=C%12)=C%12[N+](CCCCS(=O)([O-])=O)=C/%11C%13=CC=CC=C%13.[Na+].[Na+].[Na+]
1035.0,ClC(/C(CCC1)=C/C=C(C2=C(C3=CC=CC=C3)N(CCCCS(=O)([O-])=O)C4=CC5=C(OCO5)C=C24)\C6=C(C7=CC=CC=C7)N(CCCCS(=O)([O-])=O)C8=C6C=C9C(OCO9)=C8)=C1/C=C/C(C%10=C(C%11=CC=CC=C%11)N(CCCCS(=O)([O-])=O)C%12=C%10C=C%13C(OCO%13)=C%12)=C%14C(C=C(OCO%15)C%15=C%16)=C%16[N+](CCCCS(=O)([O-])=O)=C/%14C%17=CC=CC=C%17.[Na+].[Na+].[Na+]
1052.0,ClC(/C(CC1)=C/C=C(C2=C(C3=CC=CC=C3)N(CCCCS(=O)([O-])=O)C4=CC5=C(OCO5)C=C24)\C6=C(C7=CC=CC=C7)N(CCCCS(=O)([O-])=O)C8=C6C=C9C(OCO9)=C8)=C1/C=C/C(C%10=C(C%11=CC=CC=C%11)N(CCCCS(=O)([O-])=O)C%12=C%10C=C%13C(OCO%13)=C%12)=C%14C(C=C(OCO%15)C%15=C%16)=C%16[N+](CCCCS(=O)([O-])=O)=C/%14C%17=CC=CC=C%17.[Na+].[Na+].[Na+]
905.0,O=C(C(/C=C/C1=C(C=CC(N(CCCC)CCCC)=C2)C2=[S+]C(C3=CC=C(OC)C=C3)=C1)=C/4)C=CC4=C\C=C(C(C=CC(N(CCCC)CCCC)=C5)=C5S6)/C=C6C7=CC=C(OC)C=C7.O=Cl(=O)([O-])=O
1026.0,CN(C)C1=CC2=[O+]C(C3=CC=CC=C3)=CC(/C=C/C(CCC/4)=C(Cl)C4=C\C=C5C(C=CC(N(C)C)=C6)=C6OC(C7=CC=CC=C7)=C\5)=C2C=C1.O=Cl(=O)([O-])=O
1026.0,CN(C)C1=CC2=[O+]C(C3=CC=CC=C3)=CC(/C=C/C(CCC/4)=C(SCCC(O)=O)C4=C\C=C5C(C=CC(N(C)C)=C6)=C6OC(C7=CC=CC=C7)=C\5)=C2C=C1.O=Cl(=O)([O-])=O
883.0,CCN(CC)C1=CC2=C(C(C3=CC=C(C(O)=O)C=C3)=C(CCC/C4=C\C(CCC5)=C6C5=CC7=CC=C(N(CC)CC)C=C7O6)C4=[O+]2)C=C1.O=Cl(=O)([O-])=O
981.0,CCN(CC)C1=CC2=C(C=C(CCC/C3=C\C=C\C(CCC4)=C5C4=CC6=CC=C(N(CC)CC)C=C6O5)C3=[O+]2)C=C1.O=Cl(=O)([O-])=O
1089.0,CCN(CC)C1=CC2=C(C=C(CCC/C3=C\C=C\C=C\C(CCC4)=C5C4=CC6=CC=C(N(CC)CC)C=C6O5)C3=[O+]2)C=C1.O=Cl(=O)([O-])=O
649.0,CC1(C)C(/C=C/C=C/C=C2N(CC)C(C=CC(S(=O)([O-])=O)=C3)=C3C/2(C)C)=[N+](CCCCCC(O)=O)C4=CC=C(S(=O)([O-])=O)C=C41
675.0,CC1(C)C(/C=C/C=C/C=C2N(CC)C(C=CC3=C4C=C(S(=O)([O-])=O)C=C3S(=O)([O-])=O)=C4C/2(C)C)=[N+](CCCCCC(O)=O)C5=CC=C6C(C=C(S(=O)([O-])=O)C=C6S(=O)([O-])=O)=C51
408.0,CC[N+]1=C(/C=C2N(CC)C3=C(C=CC(Cl)=C3)S/2)SC4=CC=C(Cl)C=C41.[Cl-]
400.0,CCN1/C(SC2=C1C=C(Cl)C=C2)=C/C3=[N+](CCCCN)C4=CC(Cl)=CC=C4S3.[Cl-]
428.0,ClC1=CC2=C(C=C1)S/C(N2CCCCN)=C\C3=[N+](CCCCN)C4=CC(Cl)=CC=C4S3.[Cl-]
913.0,CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl
922.0,CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl
911.0,CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl
898.0,CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl
913.0,CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl
428.0,COC1=CC(/C=C/C(CC(/C=C/C2=CC(OC)=C(O)C=C2)=O)=O)=CC=C1O
785.0,CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCC)C5=C1C=CC=C5.[Br-]
606.0,CC1(C)C(/C=C/C(CCC/2)=C(N(CC3=CC=CC=N3)CC4=NC=CC=C4)C2=C\C=C5N(CCC)C(C=CC=C6)=C6C\5(C)C)=[N+](CCC)C7=C1C=CC=C7.[I-]
685.0,CC1(C)C(/C=C/C(CCC/2)=C(N(CCSCC)CCSCC)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5.[I-]
695.0,CC1(C)C(/C=C/C(CCC/2)=C(N3CCSCCOCCOCCSCC3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=C1C=C(S(=O)([O-])=O)C=C8
627.0,CC1(C)C(/C=C/C(CCC/2)=C(NCCN(CC3=NC=CC=C3)CC4=CC=CC=N4)C2=C\C=C5N(CCCCS(=O)(O[Na])=O)C(C=CC=C6)=C6C\5(C)C)=[N+](CCCCS(=O)([O-])=O)C7=C1C=CC=C7
610.0,CC1(C)C(/C=C/C(CCC/2)=C(N=[N+]=[N-])C2=C\C=C3N(CC)C(C=CC=C4)=C4C\3(C)C)=[N+](CC)C5=C1C=CC=C5
775.0,CC1(C)C2=C(C=CC=C2)N(CCC)/C1=C/C=C3CCCC(/C=C/C4=[N+](CCC)C5=C(C=CC=C5)C4(C)C)=C\3Cl
615.0,CC1(C)C2=C(C=CC=C2)N(CC)/C1=C/C=C3CCCC(/C=C/C4=[N+](CC)C5=C(C=CC=C5)C4(C)C)=C\3NCCC(O)=O
630.0,CC1(C)C2=C(C=CC=C2)N(CC)/C1=C/C=C3CCCC(/C=C/C4=[N+](CC)C5=C(C=CC=C5)C4(C)C)=C\3NC(C(O)=O)CC6=CNC7=C6C=CC=C7
631.0,CC1(C)C(/C=C/C(CCC/2)=C(NCCC3=CC(O)=C(O)C=C3)C2=C\C=C4N(CCCCCCCCCCC(OCC)=O)C(C=CC=C5)=C5C\4(C)C)=[N+](CCCCCCCCCCC(OCC)=O)C6=C1C=CC=C6
770.0,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C)=O)C3=C\C=C4N(CC)C(C=CC=C5)=C5C\4(C)C
710.0,CC1(C)C(/C=C/C(CCC/2)=C(O)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5
775.0,CC1(C)C(/C=C/C(CCC/2)=C(OC(C=C)=O)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5
